ts,open,high,low,close,volume,vol_ccy,vol_ccy_quote,confirm
2025-05-05 06:51:00,94692.0,94722.0,94692.0,94708.0,0.80806222,76527.429778364,76527.429778364,1
2025-05-05 06:52:00,94707.9,94712.0,94706.7,94711.9,0.17301458,16386.069103844,16386.069103844,1
2025-05-05 06:53:00,94711.9,94715.9,94702.0,94702.0,0.21273619,20147.913885391,20147.913885391,1
2025-05-05 06:54:00,94702.1,94726.8,94702.0,94726.8,0.23797226,22540.976156846,22540.976156846,1
2025-05-05 06:55:00,94726.8,94750.0,94726.8,94749.9,0.94542529,89576.480072954,89576.480072954,1
2025-05-05 06:56:00,94749.9,94774.0,94749.9,94774.0,7.66467112,726294.08462241,726294.08462241,1
2025-05-05 06:57:00,94773.9,94774.0,94762.0,94762.1,0.87291663,82728.435212744,82728.435212744,1
2025-05-05 06:58:00,94762.1,94774.0,94761.8,94761.9,2.5486284,241519.759095986,241519.759095986,1
2025-05-05 06:59:00,94761.9,94767.1,94761.9,94766.9,1.38062001,130836.372678907,130836.372678907,1
2025-05-05 07:00:00,94766.9,94825.6,94762.0,94767.0,4.75485253,450677.656515883,450677.656515883,1
2025-05-05 07:01:00,94767.0,94794.2,94723.4,94723.5,8.95131011,848329.659467789,848329.659467789,1
2025-05-05 07:02:00,94723.5,94730.3,94676.0,94682.0,5.32563744,504417.860343396,504417.860343396,1
2025-05-05 07:03:00,94682.0,94720.0,94681.9,94720.0,0.83276976,78859.541957885,78859.541957885,1
2025-05-05 07:04:00,94720.0,94720.0,94687.1,94687.2,6.34426923,600835.144780975,600835.144780975,1
2025-05-05 07:05:00,94687.2,94687.2,94647.7,94647.7,3.72489825,352613.809214741,352613.809214741,1
2025-05-05 07:06:00,94647.7,94654.0,94640.1,94640.2,0.89512896,84724.032027265,84724.032027265,1
2025-05-05 07:07:00,94640.2,94643.6,94624.3,94632.6,3.0468967,288340.002929316,288340.002929316,1
2025-05-05 07:08:00,94632.6,94632.6,94623.1,94632.3,0.81708017,77319.940424945,77319.940424945,1
2025-05-05 07:09:00,94632.3,94632.3,94617.2,94620.6,2.56286571,242506.328942943,242506.328942943,1
2025-05-05 07:10:00,94620.5,94620.5,94577.0,94594.6,5.34618757,505779.101570117,505779.101570117,1
2025-05-05 07:11:00,94594.6,94594.6,94585.1,94593.0,0.60850527,57558.583275184,57558.583275184,1
2025-05-05 07:12:00,94593.0,94648.7,94592.9,94624.7,4.18076458,395556.129224534,395556.129224534,1
2025-05-05 07:13:00,94624.7,94624.7,94600.0,94622.2,2.30926889,218486.640558334,218486.640558334,1
2025-05-05 07:14:00,94622.2,94622.2,94600.9,94601.0,0.86084788,81446.120872005,81446.120872005,1
2025-05-05 07:15:00,94601.0,94616.8,94553.6,94586.1,9.02605942,853708.733137946,853708.733137946,1
2025-05-05 07:16:00,94586.1,94600.0,94568.0,94570.0,1.6421644,155311.079837605,155311.079837605,1
2025-05-05 07:17:00,94570.1,94587.9,94564.0,94587.9,4.12080627,389728.652207185,389728.652207185,1
2025-05-05 07:18:00,94587.9,94624.0,94587.2,94608.7,7.31622178,692194.179497899,692194.179497899,1
2025-05-05 07:19:00,94608.7,94653.5,94608.6,94610.6,8.16848054,772993.338550704,772993.338550704,1
2025-05-05 07:20:00,94610.6,94611.6,94592.9,94593.0,2.68533193,254038.007554362,254038.007554362,1
2025-05-05 07:21:00,94593.0,94621.4,94592.9,94616.0,1.57379177,148893.364328012,148893.364328012,1
2025-05-05 07:22:00,94616.0,94650.0,94616.0,94645.3,2.00210658,189459.808569077,189459.808569077,1
2025-05-05 07:23:00,94645.4,94648.0,94645.3,94648.0,0.84328364,79814.918169212,79814.918169212,1
2025-05-05 07:24:00,94648.0,94653.7,94634.1,94634.2,2.89892483,274374.169730143,274374.169730143,1
2025-05-05 07:25:00,94634.2,94634.2,94608.2,94610.1,2.32509194,219995.674539132,219995.674539132,1
2025-05-05 07:26:00,94610.1,94610.1,94540.0,94542.1,6.66604372,630352.085346573,630352.085346573,1
2025-05-05 07:27:00,94542.0,94582.0,94536.1,94582.0,3.39551555,321091.509408917,321091.509408917,1
2025-05-05 07:28:00,94582.0,94586.1,94581.9,94586.1,0.87249287,82523.499471814,82523.499471814,1
2025-05-05 07:29:00,94586.0,94586.1,94576.6,94585.9,0.5679391,53717.011700396,53717.011700396,1
2025-05-05 07:30:00,94585.9,94616.9,94582.3,94616.8,1.84866676,174866.57340603,174866.57340603,1
2025-05-05 07:31:00,94616.9,94626.5,94616.9,94626.4,0.83718974,79217.644731935,79217.644731935,1
2025-05-05 07:32:00,94626.5,94626.5,94590.0,94622.1,2.85894789,270493.641049766,270493.641049766,1
2025-05-05 07:33:00,94622.1,94624.4,94618.0,94623.0,1.76782823,167277.142994822,167277.142994822,1
2025-05-05 07:34:00,94623.0,94624.0,94576.7,94576.8,8.24753977,780253.902851918,780253.902851918,1
2025-05-05 07:35:00,94576.8,94600.0,94571.5,94599.9,3.17315669,300112.85656731,300112.85656731,1
2025-05-05 07:36:00,94600.0,94629.6,94599.4,94599.4,3.44021406,325497.399165236,325497.399165236,1
2025-05-05 07:37:00,94599.5,94599.9,94580.6,94588.4,1.14189213,108012.843585598,108012.843585598,1
2025-05-05 07:38:00,94588.4,94625.1,94584.1,94620.1,2.98128321,282005.878072915,282005.878072915,1
2025-05-05 07:39:00,94620.1,94627.3,94616.1,94627.0,0.79937188,75639.867059428,75639.867059428,1
2025-05-05 07:40:00,94627.0,94646.8,94622.4,94646.8,1.11591228,105601.059993258,105601.059993258,1
2025-05-05 07:41:00,94646.8,94646.8,94645.3,94645.4,0.99566898,94235.530919952,94235.530919952,1
2025-05-05 07:42:00,94645.4,94689.8,94645.3,94687.1,1.27049064,120266.853191519,120266.853191519,1
2025-05-05 07:43:00,94687.1,94713.2,94687.0,94706.1,0.69777711,66083.037961394,66083.037961394,1
2025-05-05 07:44:00,94706.1,94718.0,94706.0,94716.2,1.0250144,97077.91569271,97077.91569271,1
2025-05-05 07:45:00,94716.2,94733.7,94716.1,94723.7,5.07322403,480560.777378926,480560.777378926,1
2025-05-05 07:46:00,94723.7,94723.7,94686.1,94686.7,4.85020667,459341.761008918,459341.761008918,1
2025-05-05 07:47:00,94686.7,94692.0,94680.9,94690.0,1.43009144,135410.786403254,135410.786403254,1
2025-05-05 07:48:00,94690.0,94690.0,94654.8,94686.0,4.06152597,384519.778738221,384519.778738221,1
2025-05-05 07:49:00,94686.0,94713.8,94685.9,94704.5,0.86712304,82117.998692294,82117.998692294,1
2025-05-05 07:50:00,94704.5,94746.0,94704.4,94731.7,4.1275285,390991.577347465,390991.577347465,1
2025-05-05 07:51:00,94731.7,94731.7,94705.4,94722.0,3.91864024,371171.47062823,371171.47062823,1
2025-05-05 07:52:00,94722.0,94754.0,94716.9,94717.0,5.81280962,550734.215692179,550734.215692179,1
2025-05-05 07:53:00,94717.0,94755.8,94716.9,94745.2,1.7107571,162053.673970702,162053.673970702,1
2025-05-05 07:54:00,94745.2,94761.3,94745.1,94745.3,2.91070863,275796.932417682,275796.932417682,1
2025-05-05 07:55:00,94745.3,94747.4,94723.9,94728.0,2.65857885,251866.117209807,251866.117209807,1
2025-05-05 07:56:00,94728.0,94744.4,94708.0,94708.1,3.45389762,327202.49607303,327202.49607303,1
2025-05-05 07:57:00,94708.1,94747.0,94708.1,94724.0,3.31580248,314095.75358903,314095.75358903,1
2025-05-05 07:58:00,94724.0,94742.0,94723.9,94742.0,2.05508023,194674.407514034,194674.407514034,1
2025-05-05 07:59:00,94742.0,94765.9,94741.9,94759.9,2.38052527,225560.428810804,225560.428810804,1
2025-05-05 08:00:00,94760.0,94766.0,94676.0,94759.8,9.99347084,946688.805931918,946688.805931918,1
2025-05-05 08:01:00,94759.8,94796.0,94733.0,94733.0,6.57995869,623645.364159584,623645.364159584,1
2025-05-05 08:02:00,94733.1,94736.0,94709.1,94732.0,1.74648538,165432.219344111,165432.219344111,1
2025-05-05 08:03:00,94732.0,94732.0,94718.0,94730.0,1.42600888,135075.703021377,135075.703021377,1
2025-05-05 08:04:00,94729.9,94775.3,94729.9,94754.1,4.64140455,439785.512888543,439785.512888543,1
2025-05-05 08:05:00,94754.1,94784.3,94668.0,94685.3,7.51258217,711696.690266285,711696.690266285,1
2025-05-05 08:06:00,94688.6,94711.9,94663.2,94671.9,1.35831213,128615.38030297,128615.38030297,1
2025-05-05 08:07:00,94671.9,94697.9,94671.9,94697.9,0.96082574,90972.413821911,90972.413821911,1
2025-05-05 08:08:00,94697.8,94709.7,94696.8,94709.6,0.79670474,75447.770374255,75447.770374255,1
2025-05-05 08:09:00,94709.6,94709.6,94648.0,94659.9,3.86613678,365989.697706571,365989.697706571,1
2025-05-05 08:10:00,94659.5,94672.0,94658.1,94658.2,1.34319959,127150.733192252,127150.733192252,1
2025-05-05 08:11:00,94658.2,94658.2,94655.6,94655.6,0.35140399,33262.703962318,33262.703962318,1
2025-05-05 08:12:00,94655.7,94662.5,94648.0,94650.0,1.41332509,133779.357550532,133779.357550532,1
2025-05-05 08:13:00,94650.1,94672.3,94650.1,94672.2,1.82377302,172632.29597982,172632.29597982,1
2025-05-05 08:14:00,94672.3,94695.9,94664.0,94665.3,2.14281584,202879.162987271,202879.162987271,1
2025-05-05 08:15:00,94665.4,94666.9,94637.2,94666.8,2.04908478,193946.744429052,193946.744429052,1
2025-05-05 08:16:00,94666.8,94694.7,94664.2,94694.6,1.51100169,143053.729497475,143053.729497475,1
2025-05-05 08:17:00,94694.6,94694.7,94692.1,94692.2,0.13050072,12357.403880253,12357.403880253,1
2025-05-05 08:18:00,94692.1,94705.1,94674.7,94682.1,1.20010737,113636.641697005,113636.641697005,1
2025-05-05 08:19:00,94682.1,94702.9,94678.0,94678.0,2.46096538,233027.431686131,233027.431686131,1
2025-05-05 08:20:00,94678.1,94709.9,94678.1,94680.1,8.31302456,787189.820010232,787189.820010232,1
2025-05-05 08:21:00,94680.1,94680.1,94606.0,94609.4,3.94055863,372959.766766577,372959.766766577,1
2025-05-05 08:22:00,94609.4,94632.0,94606.2,94606.2,2.05781798,194724.564785128,194724.564785128,1
2025-05-05 08:23:00,94606.0,94606.1,94602.0,94604.0,1.24513535,117796.028488404,117796.028488404,1
2025-05-05 08:24:00,94604.1,94613.9,94604.0,94613.8,0.51315888,48548.603569869,48548.603569869,1
2025-05-05 08:25:00,94613.8,94613.8,94603.1,94610.1,0.22772459,21544.099308161,21544.099308161,1
2025-05-05 08:26:00,94610.1,94610.2,94590.0,94590.0,0.23241342,21986.20853618,21986.20853618,1
2025-05-05 08:27:00,94590.1,94590.1,94560.0,94571.8,2.73108192,258285.178328032,258285.178328032,1
2025-05-05 08:28:00,94571.7,94571.7,94566.6,94566.7,2.73730438,258863.166272067,258863.166272067,1
2025-05-05 08:29:00,94566.6,94566.7,94559.6,94559.7,2.65876903,251423.104325432,251423.104325432,1
2025-05-05 08:30:00,94559.7,94560.0,94542.3,94542.5,2.3124154,218637.118247299,218637.118247299,1
2025-05-05 08:31:00,94542.5,94545.2,94516.0,94516.1,2.81344964,265966.101021099,265966.101021099,1
2025-05-05 08:32:00,94516.1,94523.9,94501.0,94515.0,11.38158868,1075715.700784419,1075715.700784419,1
2025-05-05 08:33:00,94514.9,94571.8,94514.9,94571.8,3.44439319,325634.882744068,325634.882744068,1
2025-05-05 08:34:00,94571.7,94613.9,94571.7,94612.1,4.06331888,384305.255340676,384305.255340676,1
2025-05-05 08:35:00,94612.1,94637.3,94572.0,94584.2,2.03060468,192072.644055374,192072.644055374,1
2025-05-05 08:36:00,94585.9,94606.0,94585.9,94606.0,0.70038198,66253.076531578,66253.076531578,1
2025-05-05 08:37:00,94606.0,94619.9,94566.8,94566.8,1.14831405,108616.765517761,108616.765517761,1
2025-05-05 08:38:00,94566.8,94607.9,94566.0,94598.0,2.09699449,198363.234464573,198363.234464573,1
2025-05-05 08:39:00,94598.0,94605.9,94598.0,94604.1,1.08100998,102263.39988354,102263.39988354,1
2025-05-05 08:40:00,94602.0,94602.0,94544.1,94544.1,13.97865235,1322223.100867896,1322223.100867896,1
2025-05-05 08:41:00,94544.0,94559.2,94544.0,94558.8,0.90097941,85187.384367706,85187.384367706,1
2025-05-05 08:42:00,94558.8,94580.6,94558.8,94568.1,1.47876616,139840.6370617,139840.6370617,1
2025-05-05 08:43:00,94568.2,94580.6,94568.2,94578.1,0.21312442,20155.523282951,20155.523282951,1
2025-05-05 08:44:00,94578.1,94580.1,94550.1,94550.8,1.55086277,146649.365775427,146649.365775427,1
2025-05-05 08:45:00,94550.8,94580.7,94550.8,94580.7,0.76711361,72544.61061732,72544.61061732,1
2025-05-05 08:46:00,94580.7,94613.1,94580.6,94581.5,6.15905652,582643.405818775,582643.405818775,1
2025-05-05 08:47:00,94580.7,94592.0,94573.0,94573.0,1.51187988,142987.197532694,142987.197532694,1
2025-05-05 08:48:00,94573.1,94591.9,94564.1,94577.0,0.85962598,81303.152348627,81303.152348627,1
2025-05-05 08:49:00,94579.9,94579.9,94570.3,94570.3,0.87711093,82954.28949879,82954.28949879,1
2025-05-05 08:50:00,94570.0,94591.9,94568.0,94591.9,4.16031345,393489.508829456,393489.508829456,1
2025-05-05 08:51:00,94591.9,94591.9,94550.0,94552.6,0.42876374,40543.022453293,40543.022453293,1
2025-05-05 08:52:00,94552.6,94552.6,94506.0,94506.0,7.53028694,711950.136970684,711950.136970684,1
2025-05-05 08:53:00,94506.0,94515.4,94506.0,94515.3,2.14786185,202997.205609917,202997.205609917,1
2025-05-05 08:54:00,94515.4,94535.8,94501.0,94524.0,3.5682225,337250.488170236,337250.488170236,1
2025-05-05 08:55:00,94524.0,94533.2,94500.4,94532.1,5.98286821,565411.592245189,565411.592245189,1
2025-05-05 08:56:00,94532.0,94532.1,94526.0,94526.0,0.07314078,6914.013664292,6914.013664292,1
2025-05-05 08:57:00,94526.1,94560.0,94524.1,94559.9,1.8247007,172488.95300901,172488.95300901,1
2025-05-05 08:58:00,94560.0,94578.7,94560.0,94567.8,0.97177025,91899.576035272,91899.576035272,1
2025-05-05 08:59:00,94567.9,94567.9,94567.8,94567.8,0.04425139,4184.759166022,4184.759166022,1
2025-05-05 09:00:00,94567.9,94593.3,94567.9,94586.2,0.98003463,92695.916171463,92695.916171463,1
2025-05-05 09:01:00,94586.1,94586.1,94554.0,94558.0,1.76366311,166769.983250269,166769.983250269,1
2025-05-05 09:02:00,94558.1,94568.0,94552.2,94552.2,0.85458805,80810.0325956,80810.0325956,1
2025-05-05 09:03:00,94552.2,94568.4,94550.0,94557.6,1.7839639,168676.537648358,168676.537648358,1
2025-05-05 09:04:00,94557.6,94557.7,94550.1,94551.3,0.48790125,46133.794653788,46133.794653788,1
2025-05-05 09:05:00,94551.3,94551.4,94524.0,94533.1,8.35560809,790008.249002402,790008.249002402,1
2025-05-05 09:06:00,94533.1,94582.4,94528.6,94582.4,3.24706378,306990.990635711,306990.990635711,1
2025-05-05 09:07:00,94582.4,94621.9,94582.3,94621.9,1.51945445,143741.897257983,143741.897257983,1
2025-05-05 09:08:00,94621.8,94621.9,94553.7,94553.9,2.86486457,270945.518135575,270945.518135575,1
2025-05-05 09:09:00,94553.9,94554.0,94553.9,94553.9,0.14572175,13778.560218597,13778.560218597,1
2025-05-05 09:10:00,94554.0,94554.0,94526.2,94541.9,1.35393149,127994.006234061,127994.006234061,1
2025-05-05 09:11:00,94541.9,94542.8,94531.1,94542.8,0.57488728,54347.384898087,54347.384898087,1
2025-05-05 09:12:00,94543.9,94546.0,94524.0,94524.1,0.66343727,62718.020709192,62718.020709192,1
2025-05-05 09:13:00,94524.0,94524.0,94516.0,94516.0,3.76508532,355885.131379393,355885.131379393,1
2025-05-05 09:14:00,94516.0,94516.1,94516.0,94516.0,0.04067828,3844.750151918,3844.750151918,1
2025-05-05 09:15:00,94516.0,94527.3,94490.0,94507.0,5.5295782,522599.377244785,522599.377244785,1
2025-05-05 09:16:00,94507.0,94536.2,94504.0,94536.2,1.11751221,105632.80630409,105632.80630409,1
2025-05-05 09:17:00,94538.5,94547.9,94534.1,94547.9,0.34389499,32512.382832445,32512.382832445,1
2025-05-05 09:18:00,94547.8,94547.9,94528.2,94544.0,0.68083144,64368.143693508,64368.143693508,1
2025-05-05 09:19:00,94544.0,94544.1,94544.0,94544.0,0.03266419,3088.204066311,3088.204066311,1
2025-05-05 09:20:00,94544.1,94553.5,94544.0,94553.5,0.23813203,22514.597341586,22514.597341586,1
2025-05-05 09:21:00,94553.6,94564.2,94553.5,94564.1,0.14513035,13723.075279995,13723.075279995,1
2025-05-05 09:22:00,94562.1,94608.4,94562.0,94606.1,0.86638228,81945.494884357,81945.494884357,1
2025-05-05 09:23:00,94606.1,94606.1,94602.8,94602.8,0.47335323,44780.637667543,44780.637667543,1
2025-05-05 09:24:00,94602.9,94615.2,94602.8,94613.7,0.28484143,26948.475780921,26948.475780921,1
2025-05-05 09:25:00,94613.8,94650.4,94613.7,94649.4,1.79340217,169697.006157917,169697.006157917,1
2025-05-05 09:26:00,94648.4,94648.4,94616.0,94618.1,1.79179175,169544.465424368,169544.465424368,1
2025-05-05 09:27:00,94618.2,94618.2,94614.0,94614.0,0.51406471,48639.361911656,48639.361911656,1
2025-05-05 09:28:00,94614.1,94614.1,94594.1,94594.2,1.16195392,109934.105778819,109934.105778819,1
2025-05-05 09:29:00,94594.2,94614.0,94594.2,94613.9,5.75417978,544384.052393415,544384.052393415,1
2025-05-05 09:30:00,94614.0,94654.0,94614.0,94650.6,10.12835418,958462.653649042,958462.653649042,1
2025-05-05 09:31:00,94650.6,94654.0,94650.5,94653.9,0.62511124,59168.582180745,59168.582180745,1
2025-05-05 09:32:00,94653.9,94654.0,94624.0,94624.0,1.40286704,132774.349429714,132774.349429714,1
2025-05-05 09:33:00,94624.1,94651.9,94624.0,94624.0,1.10811266,104875.851442227,104875.851442227,1
2025-05-05 09:34:00,94624.0,94624.1,94622.0,94622.1,0.38109169,36060.347079076,36060.347079076,1
2025-05-05 09:35:00,94622.0,94634.0,94600.0,94604.4,2.74036591,259272.544524475,259272.544524475,1
2025-05-05 09:36:00,94604.0,94606.0,94580.5,94604.0,0.84589863,80019.23371924,80019.23371924,1
2025-05-05 09:37:00,94604.0,94615.5,94602.0,94602.0,1.64735038,155846.620766943,155846.620766943,1
2025-05-05 09:38:00,94602.1,94630.0,94602.1,94629.9,0.69703061,65951.705171432,65951.705171432,1
2025-05-05 09:39:00,94630.0,94634.0,94622.0,94624.0,0.12678168,11997.29876752,11997.29876752,1
2025-05-05 09:40:00,94623.9,94624.0,94545.4,94545.4,2.59758175,245724.290327265,245724.290327265,1
2025-05-05 09:41:00,94545.5,94554.8,94540.0,94554.8,0.86647229,81919.372293864,81919.372293864,1
2025-05-05 09:42:00,94554.8,94614.0,94554.8,94593.3,1.66557583,157520.25872428,157520.25872428,1
2025-05-05 09:43:00,94593.2,94610.0,94581.4,94610.0,0.50502966,47769.99475585,47769.99475585,1
2025-05-05 09:44:00,94609.9,94610.0,94609.9,94609.9,0.20416981,19316.489533792,19316.489533792,1
2025-05-05 09:45:00,94609.9,94626.0,94606.0,94606.0,0.44225504,41843.242058739,41843.242058739,1
2025-05-05 09:46:00,94606.0,94606.1,94585.8,94600.5,7.89014308,746377.354181996,746377.354181996,1
2025-05-05 09:47:00,94601.9,94624.0,94601.9,94608.0,0.36832644,34848.83694383,34848.83694383,1
2025-05-05 09:48:00,94607.9,94618.0,94607.9,94618.0,0.20051417,18970.753268048,18970.753268048,1
2025-05-05 09:49:00,94617.9,94626.0,94617.9,94626.0,0.20517803,19413.682331508,19413.682331508,1
2025-05-05 09:50:00,94625.9,94636.4,94625.9,94636.4,0.35651224,33736.930492499,33736.930492499,1
2025-05-05 09:51:00,94636.4,94636.4,94631.3,94635.9,0.67619777,63991.48846269,63991.48846269,1
2025-05-05 09:52:00,94635.9,94642.8,94614.1,94642.8,1.12587683,106539.387689928,106539.387689928,1
2025-05-05 09:53:00,94642.8,94653.7,94642.7,94648.9,1.90509922,180315.204966911,180315.204966911,1
2025-05-05 09:54:00,94648.9,94648.9,94628.0,94632.0,1.39556271,132076.290269313,132076.290269313,1
2025-05-05 09:55:00,94632.0,94632.1,94572.0,94587.9,2.08314641,197053.320843468,197053.320843468,1
2025-05-05 09:56:00,94587.9,94587.9,94574.0,94574.0,0.60834263,57536.673088053,57536.673088053,1
2025-05-05 09:57:00,94573.6,94573.6,94554.7,94567.9,0.77273513,73070.601396254,73070.601396254,1
2025-05-05 09:58:00,94567.8,94567.9,94554.7,94554.7,0.42203911,39909.866459428,39909.866459428,1
2025-05-05 09:59:00,94554.7,94566.9,94554.7,94566.9,0.6472614,61206.687185309,61206.687185309,1
2025-05-05 10:00:00,94567.0,94575.4,94562.0,94566.2,1.47906216,139869.745731789,139869.745731789,1
2025-05-05 10:01:00,94566.2,94568.1,94566.0,94566.0,0.56166448,53114.57363632,53114.57363632,1
2025-05-05 10:02:00,94566.0,94566.0,94562.0,94562.1,0.13299872,12576.862675494,12576.862675494,1
2025-05-05 10:03:00,94562.0,94562.0,94500.5,94500.5,5.16602604,488449.204458614,488449.204458614,1
2025-05-05 10:04:00,94500.6,94500.6,94450.1,94466.0,11.70484139,1105804.222007675,1105804.222007675,1
2025-05-05 10:05:00,94466.0,94473.9,94466.0,94468.0,0.44258216,41810.2075331,41810.2075331,1
2025-05-05 10:06:00,94467.9,94467.9,94420.0,94431.9,2.17193362,205103.971675528,205103.971675528,1
2025-05-05 10:07:00,94431.9,94432.0,94422.1,94431.9,1.79294535,169310.674942851,169310.674942851,1
2025-05-05 10:08:00,94431.9,94432.0,94405.6,94405.6,1.06991368,101019.193839751,101019.193839751,1
2025-05-05 10:09:00,94405.7,94429.4,94405.7,94422.2,3.12048758,294642.096764975,294642.096764975,1
2025-05-05 10:10:00,94422.1,94426.0,94414.1,94425.9,2.6504251,250249.394748884,250249.394748884,1
2025-05-05 10:11:00,94425.9,94426.0,94421.7,94421.7,1.17732928,111165.636349347,111165.636349347,1
2025-05-05 10:12:00,94421.7,94475.5,94421.7,94470.2,1.71282096,161762.632123248,161762.632123248,1
2025-05-05 10:13:00,94470.1,94470.1,94438.0,94438.0,3.4968531,330329.083738094,330329.083738094,1
2025-05-05 10:14:00,94438.1,94438.1,94434.1,94435.9,1.58039651,149243.930325016,149243.930325016,1
2025-05-05 10:15:00,94435.9,94442.8,94435.9,94442.8,1.73922301,164247.414625506,164247.414625506,1
2025-05-05 10:16:00,94442.8,94442.8,94438.2,94438.3,0.29157705,27536.398219023,27536.398219023,1
2025-05-05 10:17:00,94438.2,94438.2,94390.6,94401.9,6.43328045,607322.096594024,607322.096594024,1
2025-05-05 10:18:00,94402.0,94402.0,94392.0,94401.5,1.7537443,165542.250690205,165542.250690205,1
2025-05-05 10:19:00,94401.5,94424.7,94401.4,94410.1,1.14547754,108147.869843917,108147.869843917,1
2025-05-05 10:20:00,94410.3,94459.9,94410.3,94434.5,2.36729107,223559.741440199,223559.741440199,1
2025-05-05 10:21:00,94434.6,94434.6,94391.0,94391.0,1.79203596,169179.586176484,169179.586176484,1
2025-05-05 10:22:00,94391.0,94391.0,94380.0,94380.0,1.1147242,105218.374820364,105218.374820364,1
2025-05-05 10:23:00,94380.0,94397.9,94380.0,94384.3,1.69578694,160058.45357098,160058.45357098,1
2025-05-05 10:24:00,94384.3,94389.9,94384.2,94389.8,2.57683733,243220.17352792,243220.17352792,1
2025-05-05 10:25:00,94389.8,94402.0,94389.8,94401.4,0.61910584,58443.090975796,58443.090975796,1
2025-05-05 10:26:00,94401.4,94401.5,94396.2,94396.2,0.47534484,44872.920433765,44872.920433765,1
2025-05-05 10:27:00,94396.2,94416.0,94396.2,94406.6,0.9206237,86915.636835648,86915.636835648,1
2025-05-05 10:28:00,94406.6,94411.4,94370.8,94380.0,6.69914698,632382.275209211,632382.275209211,1
2025-05-05 10:29:00,94379.9,94382.0,94372.6,94372.7,2.10761202,198914.185908512,198914.185908512,1
2025-05-05 10:30:00,94372.7,94449.9,94372.6,94449.9,2.31084736,218150.664213617,218150.664213617,1
2025-05-05 10:31:00,94449.9,94460.0,94431.6,94431.6,0.96896831,91518.098657505,91518.098657505,1
2025-05-05 10:32:00,94431.1,94431.1,94402.8,94416.9,1.24240419,117302.509228645,117302.509228645,1
2025-05-05 10:33:00,94416.8,94442.0,94416.8,94430.3,0.7687579,72593.962670631,72593.962670631,1
2025-05-05 10:34:00,94430.0,94430.0,94385.2,94398.0,3.88849505,367060.175844234,367060.175844234,1
2025-05-05 10:35:00,94397.9,94397.9,94320.2,94327.9,8.15779368,769751.953327498,769751.953327498,1
2025-05-05 10:36:00,94328.0,94351.2,94316.0,94319.7,9.80083288,924526.921834433,924526.921834433,1
2025-05-05 10:37:00,94319.7,94319.7,94308.0,94316.0,4.34433988,409736.734426448,409736.734426448,1
2025-05-05 10:38:00,94316.0,94333.0,94300.0,94300.0,3.45475772,325821.537939252,325821.537939252,1
2025-05-05 10:39:00,94300.1,94300.1,94158.0,94174.0,64.2212302,6049632.572468976,6049632.572468976,1
2025-05-05 10:40:00,94172.1,94252.2,94172.0,94252.1,9.00317955,847976.970956067,847976.970956067,1
2025-05-05 10:41:00,94252.1,94263.9,94228.0,94238.5,3.36290298,316917.025037275,316917.025037275,1
2025-05-05 10:42:00,94238.4,94249.9,94238.4,94238.4,3.14122581,296030.392369481,296030.392369481,1
2025-05-05 10:43:00,94238.4,94256.4,94238.0,94243.0,1.60204538,150988.261159487,150988.261159487,1
2025-05-05 10:44:00,94242.9,94247.6,94208.0,94208.0,1.67073123,157442.520266668,157442.520266668,1
2025-05-05 10:45:00,94208.0,94223.5,94186.4,94222.9,2.17910071,205289.570031739,205289.570031739,1
2025-05-05 10:46:00,94222.8,94223.9,94164.0,94175.1,4.62854573,436006.019074841,436006.019074841,1
2025-05-05 10:47:00,94175.1,94175.1,94131.7,94142.0,13.8326681,1302442.897937978,1302442.897937978,1
2025-05-05 10:48:00,94142.1,94150.0,94112.5,94117.7,3.73710432,351747.818106821,351747.818106821,1
2025-05-05 10:49:00,94117.7,94117.7,94062.8,94090.1,23.77979375,2237343.01534192,2237343.01534192,1
2025-05-05 10:50:00,94090.0,94100.9,94090.0,94100.7,1.17086016,110171.63546718,110171.63546718,1
2025-05-05 10:51:00,94100.7,94100.8,94082.0,94082.0,3.79833141,357397.860283383,357397.860283383,1
2025-05-05 10:52:00,94082.1,94103.3,94082.1,94092.1,1.47097295,138411.191553516,138411.191553516,1
2025-05-05 10:53:00,94092.0,94113.9,94092.0,94113.9,2.96440914,278952.810396215,278952.810396215,1
2025-05-05 10:54:00,94113.9,94126.3,94113.9,94120.3,0.29089167,27379.081276215,27379.081276215,1
2025-05-05 10:55:00,94120.2,94144.0,94120.2,94132.0,1.21736089,114593.363077364,114593.363077364,1
2025-05-05 10:56:00,94132.0,94153.9,94131.9,94137.2,1.40831982,132580.314976951,132580.314976951,1
2025-05-05 10:57:00,94137.2,94148.0,94120.3,94135.2,1.313924,123679.933774319,123679.933774319,1
2025-05-05 10:58:00,94135.3,94135.3,94124.0,94131.2,0.65949375,62076.165465027,62076.165465027,1
2025-05-05 10:59:00,94134.0,94134.0,94126.0,94126.0,0.32765396,30843.116877413,30843.116877413,1
2025-05-05 11:00:00,94126.1,94149.9,94092.1,94149.4,4.06886228,382941.138013647,382941.138013647,1
2025-05-05 11:01:00,94149.4,94178.0,94149.4,94172.1,2.03731588,191851.79651536,191851.79651536,1
2025-05-05 11:02:00,94172.1,94199.9,94162.0,94162.0,1.29754509,122204.082627844,122204.082627844,1
2025-05-05 11:03:00,94160.9,94164.0,94152.0,94159.6,1.40871456,132639.758051114,132639.758051114,1
